S809   Clean
          
Run 119
Uncorrected data: vel=98.9 ft/s  Re=0.99 mill  AOA=-0.03  Cl=0.090  Cdp=0.00100  Cm=-0.0343
Corrected data:   vel=99.7 ft/s  Re=1.00 mill  AOA=0.0  Cl=0.080  Cdp=0.00100  Cm=-0.0333
DRAG COEFFICIENT BY MOMENTUM  =       0.0089
                
Surface Pressure Data, 31 upper surface points, 31 lower surface points
upper x/c, upper Cp, lower x/c, lower Cp 
0.000, 0.976, 0.000, 0.976
0.004, 0.591, 0.004, 0.574
0.009, 0.398, 0.009, 0.440
0.014, 0.222, 0.015, 0.312
0.019, 0.094, 0.023, 0.217
0.025, 0.015, 0.030, 0.158
0.032, -0.078, 0.037, 0.102
0.039, -0.127, 0.056, -0.024
0.045, -0.181, 0.088, -0.141
0.065, -0.275, 0.128, -0.312
0.101, -0.415, 0.171, -0.442
0.144, -0.484, 0.214, -0.576
0.189, -0.567, 0.255, -0.676
0.234, -0.623, 0.294, -0.812
0.278, -0.676, 0.332, -0.874
0.319, -0.676, 0.367, -0.917
0.356, -0.703, 0.398, -0.888
0.389, -0.735, 0.425, -0.841
0.420, -0.755, 0.450, -0.771
0.452, -0.740, 0.474, -0.760
0.488, -0.688, 0.502, -0.720
0.529, -0.633, 0.535, -0.351
0.575, -0.367, 0.574, -0.251
0.630, -0.251, 0.620, -0.137
0.687, -0.185, 0.672, -0.016
0.740, -0.116, 0.728, 0.075
0.797, -0.045, 0.792, 0.153
0.855, -0.012, 0.852, 0.224
0.910, 0.056, 0.907, 0.241
0.967, 0.143, 0.965, 0.238
1.002, 0.203, 1.002, 0.203
         
Wake data, 120 data points
0.009, -1.350, 0.009, 0.337
0.014, -1.367, 0.015, 0.721
0.019, -1.357, 0.023, 0.888
0.025, -1.354, 0.030, 0.936
0.032, -1.357, 0.037, 0.977
0.039, -1.331, 0.056, 0.987
0.045, -1.360, 0.088, 0.921
0.065, -1.366, 0.128, 0.784
0.101, -1.329, 0.171, 0.638
0.144, -1.367, 0.214, 0.470
0.189, -1.369, 0.255, 0.284
0.234, -1.370, 0.294, 0.113
0.278, -1.365, 0.332, -0.041
0.319, -1.370, 0.367, -0.195
0.356, -1.379, 0.398, -0.287
0.389, -1.388, 0.425, -0.331
0.420, -1.382, 0.450, -0.360
0.452, -1.372, 0.474, -0.360
0.488, -1.395, 0.502, -0.322
0.529, -1.380, 0.535, -0.281
0.575, -1.401, 0.574, -0.236
0.630, -1.390, 0.620, -0.209
0.687, -1.394, 0.672, -0.158
0.740, -1.367, 0.728, -0.143
0.797, -1.356, 0.792, -0.158
0.855, -1.355, 0.852, -0.191
0.910, -1.355, 0.907, -0.276
0.967, -1.345, 0.965, -0.579
1.002, -1.339, 1.002, -1.339
---------
         
Run 150
Uncorrected data: vel=97.1 ft/s  Re=0.99 mill  AOA=29.95  Cl=1.270  Cdp=0.83280  Cm=-0.2725
Corrected data:   vel=104.3 ft/s  Re=1.06 mill  AOA=30.0  Cl=1.060  Cdp=0.70250  Cm=-0.2247
Wake survey not taken: Drag Coefficient by Momentum not available.
                
Surface Pressure Data, 31 upper surface points, 31 lower surface points
upper x/c, upper Cp, lower x/c, lower Cp 
0.000, -1.473, 0.000, -1.473
0.004, -1.470, 0.004, -0.519
0.009, -1.485, 0.009, 0.175
0.014, -1.465, 0.015, 0.619
0.019, -1.472, 0.023, 0.822
0.025, -1.469, 0.030, 0.899
0.032, -1.468, 0.037, 0.958
0.039, -1.470, 0.056, 0.988
0.045, -1.479, 0.088, 0.961
0.065, -1.473, 0.128, 0.832
0.101, -1.473, 0.171, 0.701
0.144, -1.486, 0.214, 0.530
0.189, -1.474, 0.255, 0.362
0.234, -1.493, 0.294, 0.194
0.278, -1.507, 0.332, 0.034
0.319, -1.515, 0.367, -0.114
0.356, -1.507, 0.398, -0.207
0.389, -1.507, 0.425, -0.268
0.420, -1.527, 0.450, -0.308
0.452, -1.519, 0.474, -0.305
0.488, -1.528, 0.502, -0.282
0.529, -1.523, 0.535, -0.247
0.575, -1.536, 0.574, -0.211
0.630, -1.516, 0.620, -0.190
0.687, -1.536, 0.672, -0.155
0.740, -1.520, 0.728, -0.133
0.797, -1.498, 0.792, -0.168
0.855, -1.482, 0.852, -0.194
0.910, -1.493, 0.907, -0.314
0.967, -1.480, 0.965, -0.631
1.002, -1.473, 1.002, -1.473
---------
         
Run 151
Uncorrected data: vel=96.0 ft/s  Re=0.98 mill  AOA=32.05  Cl=1.380  Cdp=0.96260  Cm=-0.3086
Corrected data:   vel=104.2 ft/s  Re=1.06 mill  AOA=32.1  Cl=1.110  Cdp=0.79160  Cm=-0.2483
Wake survey not taken: Drag Coefficient by Momentum not available.
                
Surface Pressure Data, 31 upper surface points, 31 lower surface points
upper x/c, upper Cp, lower x/c, lower Cp 
0.000, -1.603, 0.000, -1.603
0.004, -1.593, 0.004, -0.741
0.009, -1.590, 0.009, 0.011
0.014, -1.584, 0.015, 0.509
0.019, -1.597, 0.023, 0.753
0.025, -1.587, 0.030, 0.850
0.032, -1.584, 0.037, 0.924
0.039, -1.591, 0.056, 0.976
0.045, -1.607, 0.088, 0.980
0.065, -1.590, 0.128, 0.877
0.101, -1.597, 0.171, 0.753
0.144, -1.610, 0.214, 0.595
0.189, -1.614, 0.255, 0.431
0.234, -1.618, 0.294, 0.258
0.278, -1.645, 0.332, 0.110
0.319, -1.627, 0.367, -0.042
0.356, -1.647, 0.398, -0.136
0.389, -1.668, 0.425, -0.197
0.420, -1.688, 0.450, -0.238
0.452, -1.674, 0.474, -0.246
0.488, -1.675, 0.502, -0.232
0.529, -1.679, 0.535, -0.195
0.575, -1.669, 0.574, -0.170
0.630, -1.692, 0.620, -0.156
0.687, -1.659, 0.672, -0.140
0.740, -1.644, 0.728, -0.136
0.797, -1.637, 0.792, -0.169
0.855, -1.638, 0.852, -0.214
0.910, -1.632, 0.907, -0.337
0.967, -1.638, 0.965, -0.693
1.002, -1.631, 1.002, -1.631
---------
         
Run 152
Uncorrected data: vel=96.0 ft/s  Re=0.98 mill  AOA=34.13  Cl=1.510  Cdp=1.12670  Cm=-0.3600
Corrected data:   vel=105.5 ft/s  Re=1.07 mill  AOA=34.1  Cl=1.180  Cdp=0.89630  Cm=-0.2804
Wake survey not taken: Drag Coefficient by Momentum not available.
                
Surface Pressure Data, 31 upper surface points, 31 lower surface points
upper x/c, upper Cp, lower x/c, lower Cp 
0.000, -1.751, 0.000, -1.751
0.004, -1.742, 0.004, -1.007
0.009, -1.731, 0.009, -0.194
0.014, -1.755, 0.015, 0.367
0.019, -1.748, 0.023, 0.659
0.025, -1.736, 0.030, 0.777
0.032, -1.741, 0.037, 0.872
0.039, -1.741, 0.056, 0.962
0.045, -1.758, 0.088, 0.984
0.065, -1.742, 0.128, 0.916
0.101, -1.753, 0.171, 0.802
0.144, -1.766, 0.214, 0.658
0.189, -1.775, 0.255, 0.500
0.234, -1.810, 0.294, 0.351
0.278, -1.822, 0.332, 0.189
0.319, -1.822, 0.367, 0.032
0.356, -1.828, 0.398, -0.054
0.389, -1.839, 0.425, -0.122
0.420, -1.862, 0.450, -0.180
0.452, -1.865, 0.474, -0.189
0.488, -1.854, 0.502, -0.180
0.529, -1.865, 0.535, -0.155
0.575, -1.881, 0.574, -0.140
0.630, -1.861, 0.620, -0.128
0.687, -1.870, 0.672, -0.114
0.740, -1.845, 0.728, -0.115
0.797, -1.835, 0.792, -0.159
0.855, -1.836, 0.852, -0.226
0.910, -1.834, 0.907, -0.366
0.967, -1.862, 0.965, -0.750
1.002, -1.814, 1.002, -1.814
---------
         
Run 153
Uncorrected data: vel=95.9 ft/s  Re=0.97 mill  AOA=36.04  Cl=1.590  Cdp=1.25800  Cm=-0.3935
Corrected data:   vel=106.4 ft/s  Re=1.08 mill  AOA=36.0  Cl=1.210  Cdp=0.97370  Cm=-0.2984
Wake survey not taken: Drag Coefficient by Momentum not available.
                
Surface Pressure Data, 31 upper surface points, 31 lower surface points
upper x/c, upper Cp, lower x/c, lower Cp 
0.000, -1.844, 0.000, -1.844
0.004, -1.857, 0.004, -1.249
0.009, -1.832, 0.009, -0.367
0.014, -1.832, 0.015, 0.242
0.019, -1.856, 0.023, 0.574
0.025, -1.842, 0.030, 0.707
0.032, -1.839, 0.037, 0.823
0.039, -1.841, 0.056, 0.939
0.045, -1.854, 0.088, 0.999
0.065, -1.842, 0.128, 0.944
0.101, -1.862, 0.171, 0.853
0.144, -1.882, 0.214, 0.710
0.189, -1.882, 0.255, 0.571
0.234, -1.920, 0.294, 0.414
0.278, -1.909, 0.332, 0.268
0.319, -1.949, 0.367, 0.122
0.356, -1.956, 0.398, 0.010
0.389, -1.988, 0.425, -0.049
0.420, -1.995, 0.450, -0.110
0.452, -1.993, 0.474, -0.134
0.488, -1.999, 0.502, -0.122
0.529, -2.000, 0.535, -0.109
0.575, -2.014, 0.574, -0.094
0.630, -2.013, 0.620, -0.098
0.687, -1.982, 0.672, -0.089
0.740, -1.973, 0.728, -0.108
0.797, -1.959, 0.792, -0.160
0.855, -1.936, 0.852, -0.222
0.910, -1.951, 0.907, -0.375
0.967, -1.950, 0.965, -0.771
1.002, -1.910, 1.002, -1.910
---------
         
Run 154
Uncorrected data: vel=96.1 ft/s  Re=0.98 mill  AOA=38.11  Cl=1.690  Cdp=1.42250  Cm=-0.4374
Corrected data:   vel=108.0 ft/s  Re=1.10 mill  AOA=38.1  Cl=1.240  Cdp=1.06270  Cm=-0.3204
Wake survey not taken: Drag Coefficient by Momentum not available.
                
Surface Pressure Data, 31 upper surface points, 31 lower surface points
upper x/c, upper Cp, lower x/c, lower Cp 
0.000, -1.993, 0.000, -1.993
0.004, -1.992, 0.004, -1.526
0.009, -1.970, 0.009, -0.602
0.014, -1.987, 0.015, 0.077
0.019, -1.975, 0.023, 0.447
0.025, -1.988, 0.030, 0.606
0.032, -1.980, 0.037, 0.750
0.039, -1.979, 0.056, 0.894
0.045, -2.001, 0.088, 0.992
0.065, -2.003, 0.128, 0.962
0.101, -1.997, 0.171, 0.891
0.144, -2.046, 0.214, 0.760
0.189, -2.052, 0.255, 0.636
0.234, -2.067, 0.294, 0.484
0.278, -2.091, 0.332, 0.336
0.319, -2.109, 0.367, 0.194
0.356, -2.119, 0.398, 0.092
0.389, -2.148, 0.425, 0.026
0.420, -2.165, 0.450, -0.031
0.452, -2.181, 0.474, -0.063
0.488, -2.198, 0.502, -0.063
0.529, -2.191, 0.535, -0.065
0.575, -2.177, 0.574, -0.059
0.630, -2.170, 0.620, -0.073
0.687, -2.161, 0.672, -0.073
0.740, -2.113, 0.728, -0.097
0.797, -2.107, 0.792, -0.161
0.855, -2.121, 0.852, -0.228
0.910, -2.130, 0.907, -0.394
0.967, -2.111, 0.965, -0.819
1.002, -2.057, 1.002, -2.057
---------
         
Run 155
Uncorrected data: vel=95.4 ft/s  Re=0.97 mill  AOA=39.94  Cl=1.790  Cdp=1.60440  Cm=-0.4959
Corrected data:   vel=108.5 ft/s  Re=1.10 mill  AOA=39.9  Cl=1.260  Cdp=1.15090  Cm=-0.3492
Wake survey not taken: Drag Coefficient by Momentum not available.
                
Surface Pressure Data, 31 upper surface points, 31 lower surface points
upper x/c, upper Cp, lower x/c, lower Cp 
0.000, -2.099, 0.000, -2.099
0.004, -2.094, 0.004, -1.730
0.009, -2.075, 0.009, -0.791
0.014, -2.098, 0.015, -0.072
0.019, -2.101, 0.023, 0.341
0.025, -2.105, 0.030, 0.518
0.032, -2.103, 0.037, 0.687
0.039, -2.098, 0.056, 0.856
0.045, -2.104, 0.088, 0.986
0.065, -2.115, 0.128, 0.977
0.101, -2.134, 0.171, 0.921
0.144, -2.167, 0.214, 0.805
0.189, -2.183, 0.255, 0.687
0.234, -2.212, 0.294, 0.532
0.278, -2.248, 0.332, 0.398
0.319, -2.285, 0.367, 0.260
0.356, -2.291, 0.398, 0.155
0.389, -2.330, 0.425, 0.083
0.420, -2.356, 0.450, 0.023
0.452, -2.340, 0.474, 0.002
0.488, -2.369, 0.502, -0.011
0.529, -2.374, 0.535, -0.009
0.575, -2.383, 0.574, -0.018
0.630, -2.340, 0.620, -0.039
0.687, -2.324, 0.672, -0.038
0.740, -2.340, 0.728, -0.083
0.797, -2.315, 0.792, -0.157
0.855, -2.376, 0.852, -0.230
0.910, -2.413, 0.907, -0.412
0.967, -2.386, 0.965, -0.894
1.002, -2.271, 1.002, -2.271
---------
         
Run 156
Uncorrected data: vel=97.2 ft/s  Re=0.99 mill  AOA=-0.03  Cl=0.080  Cdp=0.00200  Cm=-0.0363
Corrected data:   vel=97.9 ft/s  Re=1.00 mill  AOA=0.0  Cl=0.070  Cdp=0.00200  Cm=-0.0354
DRAG COEFFICIENT BY MOMENTUM  =       0.0100
                
Surface Pressure Data, 31 upper surface points, 31 lower surface points
upper x/c, upper Cp, lower x/c, lower Cp 
0.000, 0.988, 0.000, 0.988
0.004, 0.635, 0.004, 0.554
0.009, 0.434, 0.009, 0.402
0.014, 0.265, 0.015, 0.299
0.019, 0.139, 0.023, 0.203
0.025, 0.045, 0.030, 0.138
0.032, -0.046, 0.037, 0.096
0.039, -0.097, 0.056, -0.022
0.045, -0.152, 0.088, -0.161
0.065, -0.248, 0.128, -0.322
0.101, -0.384, 0.171, -0.452
0.144, -0.466, 0.214, -0.584
0.189, -0.544, 0.255, -0.693
0.234, -0.596, 0.294, -0.806
0.278, -0.658, 0.332, -0.883
0.319, -0.677, 0.367, -0.924
0.356, -0.690, 0.398, -0.911
0.389, -0.721, 0.425, -0.842
0.420, -0.749, 0.450, -0.789
0.452, -0.739, 0.474, -0.746
0.488, -0.672, 0.502, -0.716
0.529, -0.624, 0.535, -0.353
0.575, -0.410, 0.574, -0.247
0.630, -0.229, 0.620, -0.127
0.687, -0.185, 0.672, -0.021
0.740, -0.109, 0.728, 0.090
0.797, -0.048, 0.792, 0.162
0.855, -0.008, 0.852, 0.221
0.910, 0.062, 0.907, 0.254
0.967, 0.141, 0.965, 0.249
1.002, 0.205, 1.002, 0.205
         
Wake data, 120 data points
Wake pos (in), Wake Q
7.8500, 0.08600
7.9210, 0.08500
7.9950, 0.08500
8.0700, 0.08500
8.1490, 0.08500
8.2240, 0.08500
8.2960, 0.08500
8.3730, 0.08500
8.4360, 0.08500
8.5120, 0.08500
8.5860, 0.08500
8.6750, 0.08500
8.7410, 0.08400
8.8180, 0.08500
8.8910, 0.08400
8.9690, 0.08500
9.0450, 0.08500
9.1200, 0.08500
9.1890, 0.08500
9.2540, 0.08500
9.3260, 0.08500
9.4030, 0.08500
9.4770, 0.08500
9.5540, 0.08500
9.6200, 0.08500
9.6960, 0.08500
9.7740, 0.08500
9.8480, 0.08500
9.9250, 0.08500
10.0050, 0.08500
10.0710, 0.08500
10.1430, 0.08500
10.2190, 0.08500
10.2850, 0.08500
10.3590, 0.08500
10.4410, 0.08500
10.5160, 0.08600
10.5930, 0.08600
10.6690, 0.08500
10.7490, 0.08600
10.8200, 0.08600
10.8950, 0.08600
10.9830, 0.08600
11.0490, 0.08600
11.1180, 0.08600
11.1970, 0.08600
11.2630, 0.08500
11.3480, 0.08500
11.4180, 0.08500
11.4990, 0.08500
11.5690, 0.08500
11.6430, 0.08500
11.7160, 0.08500
11.7910, 0.08500
11.8650, 0.08500
11.9440, 0.08500
12.0190, 0.08500
12.0980, 0.08400
12.1620, 0.08400
12.2390, 0.08300
12.3080, 0.08200
12.3850, 0.08100
12.4610, 0.08000
12.5360, 0.07900
12.6010, 0.07700
12.6760, 0.07500
12.7530, 0.07400
12.8380, 0.07400
12.9140, 0.07200
12.9940, 0.07100
13.0630, 0.07100
13.1400, 0.07100
13.2140, 0.07400
13.2860, 0.07400
13.3630, 0.07600
13.4450, 0.07800
13.5170, 0.08000
13.5940, 0.08100
13.6680, 0.08200
13.7480, 0.08300
13.8240, 0.08400
13.8990, 0.08400
13.9760, 0.08400
14.0470, 0.08500
14.1210, 0.08500
14.1980, 0.08500
14.2690, 0.08500
14.3550, 0.08500
14.4200, 0.08500
14.4920, 0.08500
14.5740, 0.08500
14.6520, 0.08400
14.7170, 0.08500
14.7920, 0.08500
14.8580, 0.08500
14.9340, 0.08500
15.0080, 0.08500
15.0890, 0.08500
15.1630, 0.08500
15.2370, 0.08500
15.3160, 0.08500
15.3900, 0.08400
15.4670, 0.08400
15.5360, 0.08400
15.6060, 0.08400
15.6850, 0.08400
15.7640, 0.08400
15.8410, 0.08500
15.9180, 0.08400
16.0070, 0.08500
16.0670, 0.08500
16.1410, 0.08500
16.2190, 0.08500
16.2980, 0.08500
16.3720, 0.08500
16.4540, 0.08500
16.5290, 0.08500
16.6000, 0.08500
16.6830, 0.08500
16.7540, 0.08500
---------
         
